"","id","name","year","minplayers","maxplayers","suggested_num_players","playingtime","minplaytime","maxplaytime","minage","mechanic","numratings","average","bayesaverage","stddev","owned","trading","wanting","wishing","numcomments","numweights","averageweight","Childrens.Game","Ancient","Animals","Bluffing","Card.Game","City.Building","Civilization","Collectible.Components","Comic.BookStrip","Deduction.x","Dice","Economic","Educational","Exploration","Fantasy","Fighting","Horror","Humor","Medieval","Memory.x","Miniatures","Modern.Warfare","MoviesTVRadio.theme","Nautical","Negotiation.x","Party.Game","Political","Print...Play","Puzzle","Racing","Real.time","Science.Fiction","Sports","Territory.Building","Trains","Trivia","Wargame","Word.Game","World.War.II","Card.Drafting","Cooperative.Game","Deck","Dice.Rolling","Events","Grid.Movement","Hand.Management","Hexagon.Grid","Memory.y","Modular.Board","Movement.Points","Network.and.Route.Building","Paper.and.Pencil","Pattern.Building","Pattern.Recognition","Pick.up.and.Deliver","Player.Elimination","Point.to.Point.Movement","Push.Your.Luck","Role.Playing","RollSpin.and.Move","Secret.Unit.Deployment","Set.Collection","Simulation","Simultaneous.Action.Selection","SoloSolitaire.Game","Storytelling","Take.That","Team.Based.Game","Tile.Placement","Trading","Trick.taking","Variable.Player.Powers","Voting","Worker.Placement","category.cluster","mechanic.cluster","category.cluster.kmed","mechanic.cluster.kmed"
"13134",160561,"Versailles",2014,2,5,2,90,90,90,12,"Point to Point Movement, Rondel, Tile Placement",826,6.50976,5.82856,1.35556,1453,113,28,194,231,49,2.7347,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2","1","2","4"
"13135",160567,"BANG!: The Walking Dead",2014,4,7,6,30,30,30,13,"Hand Management, Player Elimination, Team-Based Game, Variable Player Powers",555,6.40878,5.69044,1.45242,1653,70,15,87,116,10,1.8,"0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"1","1","1","1"
"13138",160606,"Day of Days: The Invasion of Normandy 1944",2015,2,8,8,2160,240,2160,12,"Dice Rolling, Hexagon Grid, Simulation",152,7.49862,5.65095,1.4322,764,16,27,99,110,17,2.7059,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"5","3","4","3"
"13140",160610,"Thunderbirds",2015,1,4,3,60,45,60,10,"Action Points, Area Movement, Cooperative Game, Dice Rolling, Pick-up and Deliver, Set Collection, SoloSolitaire Game, Variable Player Powers",1788,7.55218,6.48164,1.34082,3587,60,167,895,504,77,2.4935,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6","3","2","3"
"13144",160744,"Far Space Foundry",2015,1,4,1,80,80,80,10,"Bias, Contracts, Dice Rolling, End Game Bonuses, Pick-up and Deliver, Worker Placement",408,6.71572,5.73832,1.54646,940,83,33,235,174,18,2.7222,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","3","2","3"
"13147",160784,"Fidelitas",2015,1,4,2,30,30,30,13,"Hand Management",632,6.20112,5.6881,1.38204,1485,142,21,137,233,33,1.8182,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","1","1","1"
"13149",160851,"Lanterns: The Harvest Festival",2015,2,4,4,30,30,30,8,"Hand Management, Pattern Building, Set Collection, Tile Placement",10194,6.90256,6.67081,1.18111,17225,366,285,1913,1860,231,1.5628,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"1","4","2","1"
"13150",160853,"Stuff and Nonsense",2015,2,6,4,60,60,60,12,"Set Collection",297,6.42945,5.631,1.34927,872,30,19,66,102,14,1.4286,"0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"3","1","1","4"
"13153",160902,"Dungeons & Dragons Dice Masters: Battle for Faerûn",2015,2,2,2,60,30,60,14,"Deck, Bag, and Pool Building, Dice Rolling, Variable Player Powers",1465,7.24443,6.29013,1.4046,3536,200,43,214,359,60,2.2,"0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"3","3","6","3"
"13154",160903,"Target for Today",2017,1,1,1,90,45,90,12,"Action Queue, Dice Rolling, Simulation, SoloSolitaire Game",377,8.03854,5.85234,1.47607,1267,24,116,450,146,24,3.4167,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"5","3","4","3"
"13157",160958,"DC Comics Deck-Building Game: Rivals – Batman vs The Joker",2014,2,2,2,30,30,30,15,"Deck, Bag, and Pool Building",914,7.0228,6.00945,1.32224,2674,59,24,135,198,22,1.8182,"0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","1","1","4"
"13158",160964,"Star Wars: Empire vs. Rebellion",2014,2,2,2,60,60,60,10,"Deck, Bag, and Pool Building, Hand Management, Variable Player Powers",1782,6.29644,5.88803,1.36631,4402,198,29,158,373,82,1.7439,"0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"6","1","1","1"
"13159",160968,"Homeland: The Game",2015,3,6,5,90,90,90,14,"Memory, Secret Unit Deployment, Semi-Cooperative Game, Traitor Game, Voting",1054,6.57364,5.91073,1.46245,2668,277,18,180,347,46,2.6522,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"6","2","2","4"
"13161",161108,"Fleet Commander: 1 – Ignition",2014,2,2,2,60,60,60,12,"Dice Rolling, Grid Movement, Hand Management, Secret Unit Deployment",275,7.68491,5.67828,1.67008,387,17,14,92,109,45,2.5111,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","3","2","3"
"13167",161226,"The Builders: Antiquity",2015,2,4,3,30,30,30,10,"Action Points, Card Drafting, Loans, Set Collection",1540,6.71403,6.06729,1.16621,3140,99,40,212,352,64,1.9219,"0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2","1","2","2"
"13169",161297,"Paradox",2016,2,4,2,120,40,120,10,"Action Points, Card Drafting, Pattern Building, Set Collection, Turn Order: Progressive",389,7.05112,5.76218,1.53121,789,48,42,217,135,17,2.4706,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"6","4","2","2"
"13170",161383,"LIE",2015,2,6,4,20,20,20,12,"AuctionBidding, Card Drafting, Hand Management, Player Elimination",373,6.2081,5.62174,1.32212,1603,31,18,108,147,9,1.4444,"0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","1","6","6"
"13171",161417,"Red7",2014,2,4,3,30,5,30,9,"Hand Management, Player Elimination, Set Collection, Variable Set-up",13665,6.89985,6.72161,1.30213,19855,384,183,1328,2308,421,1.6912,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"3","1","1","1"
"13176",161533,"Lisboa",2017,1,4,3,120,60,120,12,"Area MajorityInfluence, Card Drafting, Hand Management, SoloSolitaire Game, Tile Placement",7906,8.20115,7.67961,1.43987,12267,103,928,4528,1557,761,4.5677,"0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"4","1","3","6"
"13179",161546,"Timeline: American History",2014,2,8,4,15,15,15,8,"",987,6.70533,5.93207,1.2145,2578,32,60,175,202,33,1.1515,"0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6","1","1","4"
"13180",161547,"Timeline: Americana",2014,2,8,4,15,15,15,8,"",995,6.70528,5.93201,1.21856,2666,36,49,130,160,23,1.1304,"0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","1","1","4"
"13182",161578,"[redacted]",2014,2,6,4,45,45,45,12,"Area Movement, Hand Management, Hidden Roles, Rock-Paper-Scissors, Team-Based Game",683,6.19086,5.68075,1.7004,1821,180,37,229,236,40,2.925,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1","1","2","1"
"13184",161614,"Stockpile",2015,2,5,5,45,45,45,13,"AuctionBidding, Auction: Fixed Placement, Card Drafting, Commodity Speculation, Constrained Bidding, Investment, Market, Stock Holding, Victory Points as a Resource",6018,7.52504,7.0544,1.22002,7026,120,553,2051,1209,171,2.1053,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","1","3","2"
"13186",161681,"Lift Off! Get me off this Planet!",2015,2,5,4,45,30,45,8,"Modular Board, Team-Based Game, Worker Placement",387,6.82442,5.69972,1.46822,735,48,22,113,119,32,1.8438,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"3","2","2","5"
"13192",161757,"New Salem",2015,3,8,6,45,30,45,14,"Drafting, Set Collection, Team-Based Game",525,6.30509,5.68713,1.46627,1035,72,22,136,146,20,1.6,"0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"2","1","1","4"
"13193",161761,"King's Gold",2014,2,6,4,15,15,15,8,"Dice Rolling, Take That",508,6.25222,5.65488,1.30829,962,16,14,54,101,15,1,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1","3","6","3"
"13201",161866,"Zombicide Season 3: Rue Morgue",2015,1,12,3,60,60,60,14,"Action Points, Cooperative Game, Dice Rolling, Hand Management, Modular Board, Team-Based Game, Variable Player Powers",2551,7.54883,6.62266,1.45024,7021,132,111,570,409,76,2.4868,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","2","2","5"
"13204",161882,"Irish Gauge",2014,3,5,4,60,60,60,12,"AuctionBidding, Hexagon Grid, Income, Investment, Network and Route Building, Random Production, Stock Holding, Victory Points as a Resource",2345,7.33427,6.5661,1.21343,4073,76,254,972,537,62,2.3871,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","3","3","4"
"13211",161926,"Dead Drop",2015,2,4,3,10,10,10,13,"Hand Management, Memory, Trading",602,6.36051,5.72645,1.3577,1217,76,20,141,215,24,1.7083,"0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"1","1","1","1"
"13214",161943,"Chosŏn",2014,2,4,3,15,15,15,14,"Set Collection, Simultaneous Action Selection, Take That",483,6.55418,5.72382,1.36327,1235,82,11,88,152,19,2.1579,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,"3","1","1","4"
"13215",161965,"Johari",2014,2,4,2,90,60,90,10,"Set Collection, Simultaneous Action Selection, Turn Order: Stat-Based",454,6.30592,5.66785,1.33134,1251,112,26,130,159,26,2.1538,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"4","1","3","4"
"13217",161970,"Alchemists",2014,2,4,4,120,120,120,13,"Action Drafting, Card Drafting, Constrained Bidding, Deduction, End Game Bonuses, Events, Hand Management, Turn Order: Progressive",19572,7.66852,7.44719,1.41296,25769,499,591,4825,3014,1044,3.9119,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","1","5","2"
"13219",162007,"Steampunk Rally",2015,2,8,4,60,45,60,14,"Card Drafting, Dice Rolling, Modular Board, Race, Resource to Move, Simultaneous Action Selection, Track Movement, Variable Player Powers",6122,7.20612,6.80936,1.2988,9098,261,272,1833,1288,195,2.5897,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7","3","2","5"
"13223",162041,"Ninja Taisen",2014,2,2,2,20,20,20,8,"Dice Rolling, Rock-Paper-Scissors, RollSpin and Move",474,6.35979,5.68528,1.32438,1038,53,15,122,132,19,1.4211,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","3","6","3"
"13226",162082,"Deus",2014,2,4,3,90,60,90,14,"Area MajorityInfluence, Grid Movement, Hand Management, Hexagon Grid, Modular Board, Network and Route Building, Victory Points as a Resource",7804,7.30781,6.97698,1.20967,9190,277,430,2111,1521,328,2.8567,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","3","2","1"
"13227",162093,"I Hate Zombies",2015,2,12,10,15,15,15,6,"Player Elimination, Rock-Paper-Scissors, Variable Player Powers",523,5.19881,5.42678,1.83979,1489,111,6,50,246,29,1.0345,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"1","2","2","4"
"13228",162107,"Doodle City",2014,1,6,3,30,30,30,8,"Dice Rolling, Line Drawing, Network and Route Building, Paper-and-Pencil",851,6.30583,5.7674,1.26771,1155,33,32,139,192,35,1.4,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","3","2","3"
"13232",162152,"Ciúb",2014,2,4,2,45,45,45,10,"Dice Rolling, Set Collection",528,6.13159,5.64223,1.36667,741,31,29,110,129,36,1.9167,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"1","3","6","3"
"13235",162263,"Temporum",2014,2,5,3,35,35,35,13,"Area MajorityInfluence, Hand Management, Modular Board, Point to Point Movement",1027,6.36869,5.82016,1.33583,1182,87,64,380,287,50,2.14,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","1","1","1"
"13236",162286,"Super Motherload",2015,2,4,2,75,60,75,13,"Deck, Bag, and Pool Building, Hand Management, Set Collection, Tile Placement, Variable Player Powers",3554,7.37745,6.75689,1.10725,4807,110,348,1580,669,122,2.2787,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"3","1","2","1"
"13238",162292,"The Draugr",2014,1,1,1,20,20,20,10,"Area MajorityInfluence, Dice Rolling, Modular Board",203,6.39775,5.58751,1.47753,499,20,11,182,105,7,1.8571,"0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","3","6","5"
"13241",162351,"Shadows Over Normandie: Achtung! Cthulhu",2015,2,3,2,30,30,30,14,"Dice Rolling, Grid Movement, Modular Board, Simulation, Square Grid, Variable Player Powers",329,7.25447,5.72784,1.67171,1742,80,48,204,129,14,2.8571,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"5","3","4","5"
"13243",162378,"Holiday Fluxx",2014,2,5,4,20,20,20,8,"Hand Management",450,6.27218,5.64304,1.3823,1619,22,10,67,110,16,1.125,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","1","1","1"
"13246",162388,"BattleCON: Fate of Indines",2015,2,2,2,60,30,60,10,"Hand Management, Point to Point Movement, Simultaneous Action Selection, Variable Player Powers",729,7.90904,6.19596,1.53273,2291,121,43,182,167,22,3.2273,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"7","1","1","1"
"13250",162559,"Smash Up: Munchkin",2015,2,4,3,45,30,45,12,"Area MajorityInfluence, Hand Management, Take That, Variable Player Powers",1426,6.59199,5.9564,1.71507,5331,125,52,410,296,28,2.1786,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"3","1","1","1"
"13254",162591,"Heroes",2015,2,4,2,30,20,30,12,"Card Drafting, Deck, Bag, and Pool Building, Dice Rolling, Grid Movement, Hand Management, Player Elimination, Team-Based Game, Variable Player Powers",445,6.09015,5.6073,1.67394,897,62,20,148,110,13,2.3077,"0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","1","6","3"
